  -0.780     0.626    98.946   142.996     0.114 
  -0.779     0.627   108.043   131.714    -0.142 
  -0.779     0.627   117.160   120.439    -0.408 
  -0.778     0.628   126.299   109.169    -0.259 
  -0.778     0.628   135.459    97.906    -0.509 
  -0.778     0.629   144.640    86.649    -0.631 
  -0.777     0.629   153.843    75.399    -0.391 
  -0.777     0.630   163.068    64.154    -0.551 
  -0.776     0.630   172.315    52.917    -0.433 
  -0.757     0.654    90.334   154.557    -0.006 
  -0.756     0.654    99.872   143.543     0.050 
  -0.756     0.655   109.432   132.536    -0.219 
  -0.755     0.655   119.014   121.535    -0.451 
  -0.755     0.656   128.618   110.541    -0.433 
  -0.755     0.656   138.243    99.554    -0.888 
  -0.754     0.657   147.890    88.574    -0.719 
  -0.754     0.657   157.560    77.601    -0.440 
  -0.753     0.658   167.251    66.635    -0.437 
  -0.733     0.680    90.785   154.844     0.122 
  -0.732     0.681   100.775   144.117     0.110 
  -0.732     0.682   110.787   133.397     0.092 
  -0.731     0.682   120.821   122.685     0.196 
  -0.731     0.683   130.877   111.980     0.426 
  -0.708     0.706    91.224   155.144     0.159 
  -0.708     0.707   101.653   144.717     0.157 
  -0.707     0.707   112.105   134.298     0.182 
  -0.707     0.708   122.578   123.887     0.266 
  -0.706     0.708   133.075   113.485     0.234 
  -0.705     0.709   143.594   103.090     0.489 
  -0.705     0.709   154.136    92.704    -0.558 
  -0.683     0.731    91.650   155.456     0.116 
  -0.682     0.731   102.506   145.342     0.133 
  -0.682     0.732   113.384   135.237     0.094 
  -0.681     0.732   124.284   125.141     0.114 
  -0.681     0.733   135.208   115.053     0.294 
  -0.680     0.733   146.154   104.974    -0.041 
  -0.680     0.734   157.123    94.904    -0.461 
  -0.657     0.754    92.063   155.781     0.195 
  -0.656     0.754   103.331   145.992     0.124 
  -0.656     0.755   114.623   136.213    -0.003 
  -0.655     0.755   125.937   126.443     0.142 
  -0.655     0.756   137.273   116.683    -0.083 
  -0.654     0.756   148.633   106.932     0.140 
  -0.631     0.776    92.462   156.117     0.009 
  -0.630     0.777   104.130   146.666     0.070 
  -0.629     0.778   127.533   127.794     0.290 
  -0.628     0.778   139.269   118.373     0.266 
  -0.628     0.778   151.028   108.962    -0.294 
  -0.627     0.779   162.809    99.561    -0.412 
  -0.604     0.797    92.847   156.466     0.048 
  -0.602     0.798   129.073   129.191     0.238 
  -0.601     0.799   141.193   120.120    -0.415 
  -0.601     0.799   153.336   111.061    -0.135 
  -0.600     0.800   165.501   102.012    -0.307 
  -0.600     0.800   177.690    92.975    -0.496 
  -0.576     0.817   105.640   148.083     0.014 
  -0.576     0.818   118.085   139.351    -0.083 
  -0.575     0.818   130.552   130.632     0.071 
  -0.574     0.819   143.042   121.923     0.335 
  -0.549     0.836    93.572   157.195     0.095 
  -0.549     0.836   106.350   148.823     0.022 
  -0.548     0.836   119.149   140.463     0.038 
  -0.547     0.837   131.971   132.115    -0.076 
  -0.547     0.837   144.814   123.779     0.043 
  -0.546     0.838   157.679   115.456    -0.080 
  -0.544     0.839   196.408    90.557    -0.482 
  -0.521     0.853    93.912   157.575     0.073 
  -0.521     0.854   107.028   149.584     0.027 
  -0.520     0.854   120.166   141.606    -0.019 
  -0.520     0.854   133.326   133.640    -0.081 
  -0.519     0.855   146.507   125.687    -0.114 
  -0.518     0.855   159.710   117.746    -0.301 
  -0.493     0.870    94.235   157.965     0.064 
  -0.493     0.870   107.675   150.365     0.057 
  -0.492     0.870   121.135   142.777    -0.027 
  -0.492     0.871   134.617   135.203     0.147 
  -0.491     0.871   148.119   127.642    -0.034 
  -0.490     0.871   161.642   120.095    -0.206 
  -0.490     0.872   175.187   112.561    -0.335 
  -0.465     0.885    94.542   158.364     0.208 
  -0.465     0.886   108.289   151.164     0.189 
  -0.464     0.886   122.055   143.977    -0.028 
  -0.462     0.887   163.476   122.499    -0.245 
  -0.462     0.887   177.323   115.367    -0.337 
  -0.437     0.900    94.833   158.772     0.057 
  -0.436     0.900   108.869   151.980     0.036 
  -0.436     0.900   122.924   145.202     0.126 
  -0.435     0.900   136.999   138.439    -0.013 
  -0.434     0.901   151.093   131.690     0.230 
  -0.433     0.901   179.340   118.235    -0.307 
  -0.432     0.902   207.665   104.839    -0.443 
  -0.408     0.913    95.106   159.188     0.028 
  -0.408     0.913   109.414   152.813     0.057 
  -0.407     0.913   123.741   146.453     0.210 
  -0.406     0.914   138.087   140.107    -0.014 
  -0.406     0.914   152.451   133.777     0.136 
  -0.405     0.915   181.235   121.161    -0.318 
  -0.404     0.915   195.655   114.875    -0.546 
  -0.403     0.915   210.094   108.605    -0.492 
  -0.379     0.925    95.362   159.613     0.224 
  -0.379     0.925   109.925   153.662     0.057 
  -0.378     0.926   124.506   147.727    -0.083 
  -0.378     0.926   139.104   141.807     0.007 
  -0.377     0.926   153.720   135.902     0.022 
  -0.376     0.927   183.006   124.140    -0.346 
  -0.375     0.927   197.675   118.283    -0.405 
  -0.375     0.927   212.362   112.441    -0.503 
  -0.351     0.937    95.600   160.044     0.056 
  -0.350     0.937   110.400   154.525     0.057 
  -0.349     0.937   125.217   149.022     0.023 
  -0.349     0.937   140.051   143.535    -0.058 
  -0.348     0.938   169.767   132.609    -0.307 
  -0.347     0.938   184.651   127.170    -0.353 
  -0.346     0.938   199.551   121.747    -0.471 
  -0.322     0.947    95.820   160.482    -0.000 
  -0.321     0.947   110.839   155.402     0.027 
  -0.320     0.947   125.874   150.338    -0.112 
  -0.320     0.947   140.924   145.290    -0.193 
  -0.319     0.948   171.071   135.244    -0.482 
  -0.318     0.948   186.168   130.246    -0.468 
  -0.317     0.948   201.280   125.264    -0.479 
  -0.293     0.956    96.022   160.926    -0.015 
  -0.292     0.956   111.242   156.291     0.105 
  -0.291     0.957   126.476   151.672    -0.024 
  -0.291     0.957   141.724   147.070    -0.063 
  -0.290     0.957   156.987   142.484    -0.178 
  -0.290     0.957   172.264   137.916    -0.121 
  -0.289     0.957   187.555   133.365    -0.377 
  -0.288     0.958   202.861   128.830    -0.342 
  -0.288     0.958   218.180   124.313    -0.433 
  -0.263     0.965    96.205   161.376     0.071 
  -0.263     0.965   111.607   157.191    -0.013 
  -0.262     0.965   127.021   153.023     0.028 
  -0.262     0.965   142.449   148.872    -0.062 
  -0.261     0.965   157.890   144.738    -0.079 
  -0.260     0.965   173.344   140.622     0.087 
  -0.260     0.966   188.811   136.522    -0.377 
  -0.259     0.966   204.291   132.441    -0.374 
  -0.259     0.966   219.784   128.376    -0.424 
  -0.234     0.972    96.369   161.831    -0.001 
  -0.234     0.972   111.934   158.101    -0.149 
  -0.233     0.972   127.511   154.389    -0.101 
  -0.232     0.973   143.099   150.694    -0.137 
  -0.232     0.973   158.699   147.017    -0.238 
  -0.231     0.973   174.311   143.357    -0.398 
  -0.231     0.973   189.934   139.715    -0.419 
  -0.230     0.973   205.569   136.091    -0.349 
  -0.229     0.973   221.216   132.484    -0.419 
  -0.205     0.979    96.515   162.291     0.035 
  -0.204     0.979   127.943   155.769    -0.196 
  -0.203     0.979   143.673   152.534    -0.105 
  -0.203     0.979   159.413   149.318    -0.266 
  -0.202     0.979   175.163   146.119    -0.419 
  -0.201     0.980   190.923   142.939    -0.468 
  -0.201     0.980   206.694   139.776    -0.333 
  -0.200     0.980   222.475   136.632    -0.386 
  -0.176     0.984    96.641   162.754     0.021 
  -0.175     0.985   128.318   157.160    -0.168 
  -0.174     0.985   144.169   154.390    -0.057 
  -0.173     0.985   160.030   151.639    -0.283 
  -0.173     0.985   175.899   148.905    -0.420 
  -0.172     0.985   191.778   146.190    -0.461 
  -0.172     0.985   207.665   143.493    -0.530 
  -0.171     0.985   223.561   140.814    -0.426 
  -0.146     0.989    96.748   163.221     0.363 
  -0.146     0.989   112.687   160.883    -0.119 
  -0.145     0.989   128.634   158.562    -0.152 
  -0.145     0.989   144.588   156.260    -0.410 
  -0.144     0.990   160.550   153.976    -0.245 
  -0.143     0.990   176.519   151.711    -0.388 
  -0.143     0.990   192.496   149.464    -0.406 
  -0.142     0.990   208.480   147.235    -0.400 
  -0.142     0.990   224.471   145.025    -0.558 
  -0.141     0.990   240.469   142.834    -0.203 
  -0.117     0.993    96.836   163.691     0.070 
  -0.116     0.993   112.861   161.823    -0.078 
  -0.116     0.993   128.892   159.972    -0.102 
  -0.115     0.993   144.930   158.141    -0.258 
  -0.115     0.993   160.973   156.328    -0.293 
  -0.114     0.993   177.022   154.533    -0.367 
  -0.113     0.994   193.077   152.757    -0.476 
  -0.113     0.994   209.138   151.000    -0.349 
  -0.112     0.994   225.205   149.261    -0.454 
  -0.088     0.996    96.904   164.163    -0.027 
  -0.087     0.996   112.996   162.767     0.017 
  -0.086     0.996   129.092   161.389    -0.114 
  -0.086     0.996   145.193   160.030    -0.224 
  -0.085     0.996   161.298   158.690    -0.389 
  -0.085     0.996   177.408   157.368    -0.456 
  -0.084     0.996   193.522   156.065    -0.405 
  -0.084     0.997   209.640   154.781    -0.433 
  -0.058     0.998    96.952   164.637    -0.017 
  -0.058     0.998   113.091   163.715    -0.018 
  -0.057     0.998   129.233   162.811    -0.140 
  -0.056     0.998   145.377   161.926    -0.344 
  -0.056     0.998   161.525   161.060    -0.544 
  -0.055     0.998   177.675   160.213    -0.569 
  -0.055     0.999   193.828   159.385    -0.523 
  -0.054     0.999   209.984   158.575    -0.425 
  -0.054     0.999   226.143   157.784    -0.445 
  -0.053     0.999   242.304   157.012    -0.391 
  -0.029     1.000    96.981   165.112    -0.031 
  -0.028     1.000   113.147   164.665    -0.053 
  -0.028     1.000   129.314   164.237    -0.151 
  -0.027     1.000   145.483   163.827    -0.293 
  -0.026     1.000   161.653   163.436    -0.555 
  -0.026     1.000   177.825   163.064    -0.705 
  -0.025     1.000   193.997   162.711    -0.530 
  -0.025     1.000   210.171   162.377    -0.426 
  -0.024     1.000   226.345   162.061    -0.331 
  -0.024     1.000   242.521   161.765    -0.391 
   0.001     1.000    96.990   165.588    -0.004 
   0.001     1.000   113.163   165.616    -0.111 
   0.002     1.000   129.337   165.663    -0.154 
   0.002     1.000   145.510   165.729    -0.316 
   0.003     1.000   161.683   165.814    -0.624 
   0.003     1.000   177.856   165.918    -0.712 
   0.004     1.000   194.028   166.040    -0.557 
   0.005     1.000   210.200   166.182    -0.347 
   0.005     1.000   226.371   166.342    -0.189 
   0.006     1.000   242.542   166.521     0.079 
   0.030     1.000    96.979   166.063     0.003 
   0.031     1.000   113.141   166.567    -0.015 
   0.031     1.000   129.300   167.090    -0.154 
   0.032     0.999   145.458   167.631    -0.227 
   0.032     0.999   161.614   168.192    -0.628 
   0.033     0.999   177.768   168.771    -0.701 
   0.033     0.999   193.921   169.368    -0.725 
   0.034     0.999   210.071   169.985    -0.361 
   0.035     0.999   226.219   170.620    -0.276 
   0.059     0.998    96.949   166.538     0.015 
   0.060     0.998   113.078   167.517    -0.062 
   0.061     0.998   129.205   168.515    -0.112 
   0.061     0.998   145.328   169.531    -0.231 
   0.062     0.998   161.447   170.566    -0.482 
   0.062     0.998   177.563   171.619    -0.712 
   0.063     0.998   193.676   172.691    -0.698 
   0.063     0.998   209.785   173.782    -0.238 
   0.064     0.998   225.890   174.892    -0.282 
   0.065     0.998   241.992   176.020     0.166 
   0.089     0.996    96.899   167.012    -0.002 
   0.089     0.996   112.977   168.465    -0.010 
   0.090     0.996   129.050   169.936    -0.208 
   0.091     0.996   145.118   171.425    -0.270 
   0.091     0.996   161.182   172.933    -0.559 
   0.092     0.996   177.240   174.460    -0.707 
   0.092     0.996   193.294   176.005    -0.621 
   0.093     0.996   209.342   177.569    -0.377 
   0.093     0.996   225.386   179.151    -0.217 
   0.094     0.996   241.424   180.752     0.069 
   0.118     0.993    96.830   167.484    -0.021 
   0.119     0.993   112.836   169.408    -0.067 
   0.119     0.993   128.837   171.351    -0.283 
   0.120     0.993   144.831   173.312    -0.219 
   0.121     0.993   160.819   175.292    -0.586 
   0.121     0.993   176.800   177.290    -0.736 
   0.122     0.993   192.775   179.306    -0.698 
   0.122     0.992   208.744   181.340    -0.240 
   0.123     0.992   224.706   183.393    -0.196 
   0.148     0.989    96.740   167.954    -0.050 
   0.148     0.989   112.657   170.348    -0.129 
   0.149     0.989   128.565   172.760    -0.141 
   0.149     0.989   144.466   175.190    -0.253 
   0.150     0.989   160.359   177.638    -0.530 
   0.150     0.989   176.244   180.105    -0.717 
   0.151     0.989   192.121   182.589    -0.656 
   0.152     0.988   223.851   187.613    -0.266 
   0.177     0.984    96.632   168.421    -0.036 
   0.177     0.984   112.438   171.281     0.133 
   0.178     0.984   128.236   174.159    -0.049 
   0.179     0.984   144.024   177.055    -0.258 
   0.179     0.984   159.802   179.969    -0.445 
   0.180     0.984   175.572   182.901    -0.628 
   0.180     0.984   191.332   185.851    -0.656 
   0.181     0.983   207.083   188.819    -0.500 
   0.182     0.983   222.824   191.805    -0.029 
   0.182     0.983   238.556   194.808    -0.126 
   0.206     0.979    96.504   168.884     0.005 
   0.207     0.978   112.182   172.207     0.018 
   0.207     0.978   127.848   175.548    -0.196 
   0.208     0.978   143.505   178.907    -0.112 
   0.209     0.978   159.150   182.283    -0.291 
   0.209     0.978   174.785   185.677    -0.635 
   0.210     0.978   190.409   189.088    -0.613 
   0.210     0.978   206.022   192.517    -0.516 
   0.211     0.978   221.625   195.964    -0.294 
   0.212     0.977   237.217   199.428     0.069 
   0.235     0.972    96.358   169.343     0.018 
   0.236     0.972   111.887   173.125    -0.053 
   0.237     0.972   127.404   176.925    -0.161 
   0.237     0.971   142.909   180.742    -0.363 
   0.238     0.971   158.403   184.576    -0.227 
   0.238     0.971   173.884   188.428    -0.651 
   0.239     0.971   189.353   192.296    -0.687 
   0.240     0.971   204.811   196.182    -0.558 
   0.240     0.971   220.256   200.085    -0.336 
   0.265     0.964    96.192   169.798    -0.146 
   0.265     0.964   111.554   174.034    -0.130 
   0.266     0.964   126.903   178.288    -0.335 
   0.266     0.964   142.239   182.558    -0.147 
   0.267     0.964   157.561   186.846    -0.119 
   0.268     0.964   172.871   191.150    -0.644 
   0.268     0.963   188.167   195.471    -0.879 
   0.269     0.963   218.719   204.164    -0.243 
   0.294     0.956    96.007   170.248    -0.142 
   0.294     0.956   111.184   174.933     0.121 
   0.295     0.955   126.346   179.635     0.003 
   0.296     0.955   141.494   184.354     0.154 
   0.296     0.955   156.627   189.089    -0.189 
   0.297     0.955   171.746   193.841    -0.948 
   0.297     0.955   186.851   198.609    -0.712 
   0.299     0.954   217.016   208.195    -0.461 
   0.323     0.946    95.805   170.691    -0.119 
   0.323     0.946   110.777   175.820    -0.062 
   0.324     0.946   125.734   180.966    -0.217 
   0.325     0.946   140.676   186.127    -0.067 
   0.325     0.946   155.601   191.304    -0.259 
   0.326     0.945   170.512   196.498    -0.642 
   0.326     0.945   185.406   201.707    -0.741 
   0.327     0.945   200.286   206.932    -0.363 
   0.328     0.945   215.149   212.173    -0.377 
   0.352     0.936    95.583   171.129     0.006 
   0.352     0.936   110.334   176.695    -0.210 
   0.353     0.936   125.067   182.277    -0.168 
   0.354     0.935   139.785   187.874    -0.067 
   0.354     0.935   154.485   193.487    -0.287 
   0.355     0.935   169.169   199.116    -0.767 
   0.355     0.935   183.836   204.760    -0.664 
   0.357     0.934   213.121   216.095    -0.198 
   0.381     0.925    95.344   171.560     0.107 
   0.381     0.924   109.855   177.556     0.006 
   0.382     0.924   124.347   183.568     0.138 
   0.383     0.924   138.822   189.595    -0.450 
   0.383     0.924   153.280   195.637     0.098 
   0.384     0.923   167.720   201.693    -0.056 
   0.384     0.923   182.142   207.765    -0.635 
   0.385     0.923   196.547   213.852    -0.771 
   0.409     0.912    95.088   171.983    -0.105 
   0.410     0.912   109.340   178.403    -0.092 
   0.411     0.912   123.574   184.837    -0.210 
   0.411     0.912   137.790   191.286     0.167 
   0.412     0.911   151.987   197.749    -0.182 
   0.413     0.911   180.326   210.719    -0.436 
   0.414     0.910   194.468   217.226    -0.586 
   0.414     0.910   208.592   223.747    -0.823 
   0.438     0.899    94.813   172.399    -0.058 
   0.439     0.899   108.791   179.234    -0.015 
   0.439     0.898   122.750   186.082    -0.168 
   0.440     0.898   136.689   192.945     0.180 
   0.440     0.898   150.609   199.822     0.140 
   0.441     0.897   164.509   206.713    -0.320 
   0.442     0.897   178.391   213.618    -0.628 
   0.442     0.897   192.253   220.536    -0.715 
   0.443     0.897   206.096   227.468    -0.823 
   0.466     0.885    94.522   172.806    -0.133 
   0.467     0.884   108.208   180.048    -0.116 
   0.468     0.884   121.874   187.303    -0.224 
   0.470     0.883   176.338   216.457    -0.865 
   0.471     0.882   189.904   223.779    -0.698 
   0.495     0.869    94.215   173.205    -0.088 
   0.495     0.869   107.592   180.845    -0.067 
   0.496     0.868   120.949   188.497    -0.024 
   0.497     0.868   134.285   196.162    -0.175 
   0.497     0.868   147.601   203.841    -0.007 
   0.498     0.867   174.171   219.235    -0.621 
   0.499     0.867   187.425   226.952    -0.698 
   0.523     0.853    93.891   173.594    -0.036 
   0.523     0.852   106.943   181.623    -0.071 
   0.524     0.852   119.975   189.663     0.170 
   0.524     0.851   132.986   197.716    -0.180 
   0.525     0.851   145.975   205.781    -0.210 
   0.550     0.835    93.551   173.974    -0.029 
   0.551     0.834   106.263   182.381    -0.043 
   0.552     0.834   118.954   190.800    -0.025 
   0.552     0.834   131.623   199.231     0.194 
   0.553     0.833   144.271   207.673    -0.349 
   0.578     0.816    93.195   174.343    -0.036 
   0.578     0.816   105.552   183.119    -0.015 
   0.579     0.815   117.887   191.906    -0.108 
   0.580     0.815   130.200   200.704     0.188 
   0.580     0.814   142.491   209.513    -0.168 
   0.605     0.796    92.825   174.702    -0.001 
   0.607     0.795   140.637   211.300    -0.087 
   0.632     0.775    92.440   175.049    -0.147 
   0.632     0.775   104.040   184.530     0.114 
   0.633     0.774   115.619   194.021    -0.182 
   0.634     0.773   138.710   213.031    -0.363 
   0.636     0.772   173.183   241.619    -0.503 
   0.636     0.772   184.631   251.167    -0.307 
   0.658     0.753    92.040   175.385    -0.064 
   0.659     0.753   103.242   185.202    -0.057 
   0.660     0.751   136.715   214.705    -0.533 
   0.661     0.751   147.828   224.557    -0.677 
   0.662     0.750   169.990   244.289    -0.536 
   0.684     0.730    91.628   175.710    -0.118 
   0.684     0.729   102.417   185.849    -0.052 
   0.685     0.728   123.928   206.154     0.072 
   0.686     0.727   145.353   226.492    -0.321 
   0.687     0.726   166.691   246.863    -0.339 
   0.710     0.705   101.565   186.472    -0.063 
   0.710     0.704   111.906   196.930    -0.084 
   0.711     0.703   132.524   217.871    -0.112 
   0.712     0.703   142.801   228.353    -0.111 
   0.713     0.702   163.290   249.339    -0.248 
   0.734     0.679   100.688   187.069     0.007 
   0.737     0.676   159.791   251.714    -0.461 
   0.758     0.652    99.787   187.641     0.083 
   0.759     0.651   109.241   198.682     0.045 
   0.759     0.651   118.674   209.729     0.265 
   0.760     0.650   128.086   220.783    -0.328 
   0.760     0.650   137.477   231.844    -0.007 
   0.761     0.649   156.198   253.984    -0.405 
   0.761     0.648   165.528   265.064    -0.447 
   0.782     0.624    98.863   188.185    -0.028 
   0.782     0.623   107.856   199.497     0.045 
   0.782     0.623   116.828   210.816     0.168 
